ID	DOCULECT	CONCEPT	IPA
2280	CHORTI	red	t͡ʃakt͡ʃakop
2281	ITZAJ	red	t͡ʃək
2282	MOPAN	red	t͡ʃək
2283	MAYA_YUCATAN	red	t͡ʃak
2284	LACANDON	red	t͡ʃək
2285	HUASTEC	green	jaʃ
2286	CHICOMUCELTEC	green	jaʃ
2287	TOJOLABAL	green	jaʔaʃ
2288	CHUJ	green	jaʃ
2289	MOCHO	green	t͡ʃeʃ
2290	JACALTEC	green	jaʃ
2291	QANJOBAL_SANTA_EULALIA	green	jaʃ
2292	ACATECO_SAN_MIGUEL_ACATAN	green	jaʃ
2293	IXIL_CHAJUL	green	t͡ʃaʃ
2294	AGUACATEC	green	t͡ʃaʃ
2295	TECO_TECTITAN	green	caʃ
2296	MAM_NORTHERN	green	t͡ʃaʃ
2297	SIPAKAPENSE	green	raʃ
2298	SACAPULTECO_SACAPULAS_CENTRO	green	raʃ
2299	CENTRAL_QUICHE	green	rəʃ
2300	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	green	raʃ
2301	TZUTUJIL_SAN_JUAN_LA_LAGUNA	green	reʃ
2302	POQOMCHI_WESTERN	green	reʃ
2303	POCOMAM_EASTERN	green	raʃ
2304	USPANTEKO	green	raʃ
2305	EASTERN_KEKCHI_CAHABON	green	raʃ
2306	ZINACANTAN_TZOTZIL	green	joʃ
2307	TZELTAL_BACHAJON	green	xaʃ
2308	CHOL_TUMBALA	green	jəhjəʃ
2309	CHONTAL_TABASCO	green	jəʃ
2310	CHORTI	green	jaʃaʃ
2311	ITZAJ	green	jaʔaʃ
2312	MOPAN	green	jaʔax
2313	MAYA_YUCATAN	green	jaʔaʃ
2314	LACANDON	green	jaʃ
2315	HUASTEC	yellow	manuʔ
2316	CHICOMUCELTEC	yellow	kʼan
2317	TOJOLABAL	yellow	kʼan
2318	CHUJ	yellow	kʼan
2319	MOCHO	yellow	qʼan
2320	JACALTEC	yellow	qʼan
2321	QANJOBAL_SANTA_EULALIA	yellow	qʼan
2322	ACATECO_SAN_MIGUEL_ACATAN	yellow	qʼan
2323	IXIL_CHAJUL	yellow	qʼan
2324	AGUACATEC	yellow	qʼan
2325	TECO_TECTITAN	yellow	qʼan
2326	MAM_NORTHERN	yellow	ʃqʼan
2327	SIPAKAPENSE	yellow	qʼen
2328	SACAPULTECO_SACAPULAS_CENTRO	yellow	qʼan
2329	CENTRAL_QUICHE	yellow	qʼən
2330	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	yellow	qʼan
2331	TZUTUJIL_SAN_JUAN_LA_LAGUNA	yellow	qʼen
2332	POQOMCHI_WESTERN	yellow	qʼan
2333	POCOMAM_EASTERN	yellow	qʼan
2334	USPANTEKO	yellow	qʼan
2335	EASTERN_KEKCHI_CAHABON	yellow	qʼan
2336	ZINACANTAN_TZOTZIL	yellow	kon
2337	TZELTAL_BACHAJON	yellow	kʼan
2338	CHOL_TUMBALA	yellow	kʼənkʼən
2339	CHONTAL_TABASCO	yellow	kʼən
2340	CHORTI	yellow	kʼan
2341	ITZAJ	yellow	kʼən
2342	MOPAN	yellow	kʼən
2343	MAYA_YUCATAN	yellow	kʼankʼan
2344	LACANDON	yellow	kʼən
2345	HUASTEC	white	θak
2346	CHICOMUCELTEC	white	sak
2347	TOJOLABAL	white	sak
2348	CHUJ	white	saq
2349	MOCHO	white	saq
2350	JACALTEC	white	sax
2351	QANJOBAL_SANTA_EULALIA	white	saq
2352	ACATECO_SAN_MIGUEL_ACATAN	white	sax
2353	IXIL_CHAJUL	white	saq
2354	AGUACATEC	white	saq
2355	TECO_TECTITAN	white	saq
2356	MAM_NORTHERN	white	saq
2357	SIPAKAPENSE	white	saq
2358	SACAPULTECO_SACAPULAS_CENTRO	white	saq
2359	CENTRAL_QUICHE	white	saq
2360	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	white	saq
2361	TZUTUJIL_SAN_JUAN_LA_LAGUNA	white	saq
2362	POQOMCHI_WESTERN	white	saq
2363	POCOMAM_EASTERN	white	saq
2364	USPANTEKO	white	saq
2365	EASTERN_KEKCHI_CAHABON	white	saq
2366	ZINACANTAN_TZOTZIL	white	sak
2367	TZELTAL_BACHAJON	white	sak
2368	CHOL_TUMBALA	white	səsək
2369	CHONTAL_TABASCO	white	sək
2370	CHORTI	white	saksak
2371	ITZAJ	white	sək
2372	MOPAN	white	sək
2373	MAYA_YUCATAN	white	sak
2374	LACANDON	white	sək
2375	HUASTEC	black	tʼunuʔ
2376	CHICOMUCELTEC	black	ekinik
2377	TOJOLABAL	black	kʼikʼ
2378	CHUJ	black	kʼikʼ
2379	MOCHO	black	qʼeq
2380	JACALTEC	black	kʼex
2381	QANJOBAL_SANTA_EULALIA	black	qʼeq
2382	ACATECO_SAN_MIGUEL_ACATAN	black	qʼex
2383	IXIL_CHAJUL	black	qʼeq
2384	AGUACATEC	black	qʼeq
2385	TECO_TECTITAN	black	qʼeq
2386	MAM_NORTHERN	black	qʼaq_uʔx
2387	SIPAKAPENSE	black	qʼeq
2388	SACAPULTECO_SACAPULAS_CENTRO	black	qʼaq
2389	CENTRAL_QUICHE	black	qʼek
2390	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	black	ʃaq
2391	TZUTUJIL_SAN_JUAN_LA_LAGUNA	black	qʼeq
2392	POQOMCHI_WESTERN	black	qʼeq
2393	POCOMAM_EASTERN	black	qʼeqʼ
2394	USPANTEKO	black	qʼeq
2395	EASTERN_KEKCHI_CAHABON	black	eq
2396	ZINACANTAN_TZOTZIL	black	ikʼ
2397	TZELTAL_BACHAJON	black	ikʼ
2398	CHOL_TUMBALA	black	iʔikʼ
2399	CHONTAL_TABASCO	black	ikʼ
2400	ITZAJ	black	ekʼ
2401	MOPAN	black	boʃ
2402	MAYA_YUCATAN	black	bʼoʃ
2403	LACANDON	black	woʔ
2404	HUASTEC	night	akal
2405	CHICOMUCELTEC	night	akal
2406	TOJOLABAL	night	aʔkʷal
2407	CHUJ	night	akʼwal
2408	MOCHO	night	aqʼbʼal
2409	JACALTEC	night	aqʼbalil
2410	QANJOBAL_SANTA_EULALIA	night	aqʼbʼalil
2411	ACATECO_SAN_MIGUEL_ACATAN	night	abʼal
2412	IXIL_CHAJUL	night	aqʼbʼal
2413	AGUACATEC	night	laqʼbal
2414	TECO_TECTITAN	night	aqʼbʼil
2415	MAM_NORTHERN	night	aqʼbalil
2416	SIPAKAPENSE	night	aqʼabʼ
2417	SACAPULTECO_SACAPULAS_CENTRO	night	aqʼabʼ
2418	CENTRAL_QUICHE	night	t͡ʃaqʼəbʼ
2419	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	night	aqʼaʔ
2420	TZUTUJIL_SAN_JUAN_LA_LAGUNA	night	aqʼaʔ
2421	POQOMCHI_WESTERN	night	aqʼabʼ
2422	POCOMAM_EASTERN	night	aqʼemʔ
2423	USPANTEKO	night	laqʼabʼ
2424	EASTERN_KEKCHI_CAHABON	night	qʼoxin
2425	ZINACANTAN_TZOTZIL	night	akʼubal
2426	TZELTAL_BACHAJON	night	akʼabal
2427	CHOL_TUMBALA	night	akəlel
2428	CHONTAL_TABASCO	night	akʼəb
2429	CHORTI	night	akbare
2430	ITZAJ	night	akʼab
2431	MOPAN	night	xunbel_akʼəʔ
2432	MAYA_YUCATAN	night	akʼabʼ
2433	LACANDON	night	akʼbir
2434	HUASTEC	warm	kʼakʼ
2435	CHICOMUCELTEC	warm	kʼakʼ
2436	TOJOLABAL	warm	kʼakʼ
2437	CHUJ	warm	kʼakʼl
2438	MOCHO	warm	t͡sʼaʔik
2439	JACALTEC	warm	qʼaʃ
2440	QANJOBAL_SANTA_EULALIA	warm	kaq
2441	ACATECO_SAN_MIGUEL_ACATAN	warm	kax
2442	IXIL_CHAJUL	warm	t͡sʼaʔ
2443	AGUACATEC	warm	t͡salaʔ
2444	TECO_TECTITAN	warm	kʲaq
2445	MAM_NORTHERN	warm	kʲqaʔ
2446	SIPAKAPENSE	warm	ktʼan
2447	SACAPULTECO_SACAPULAS_CENTRO	warm	katʼan
2448	CENTRAL_QUICHE	warm	kʼatən
2449	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	warm	kʼatan
2450	TZUTUJIL_SAN_JUAN_LA_LAGUNA	warm	kʼatan
2451	POQOMCHI_WESTERN	warm	t͡sʼaʔ
2452	POCOMAM_EASTERN	warm	t͡ʃʼaʔ
2453	USPANTEKO	warm	miqʼin
2454	EASTERN_KEKCHI_CAHABON	warm	teq
2455	ZINACANTAN_TZOTZIL	warm	kʼokʼ
2456	TZELTAL_BACHAJON	warm	kʼiʃin
2457	CHOL_TUMBALA	warm	tikəw
2458	CHONTAL_TABASCO	warm	tikəw
2459	CHORTI	warm	inkʼin
2460	ITZAJ	warm	t͡ʃokoh
2461	MOPAN	warm	t͡ʃəkəx
2462	MAYA_YUCATAN	warm	t͡ʃoko
2463	HUASTEC	cold	t͡sʼajil
2464	CHICOMUCELTEC	cold	t͡ʃʼajil
2465	TOJOLABAL	cold	t͡ʃeʔe
2466	CHUJ	cold	sik
2467	MOCHO	cold	sik
2468	JACALTEC	cold	t͡ʃew
2469	QANJOBAL_SANTA_EULALIA	cold	sik
2470	ACATECO_SAN_MIGUEL_ACATAN	cold	sik
2471	IXIL_CHAJUL	cold	t͡ʃew
2472	AGUACATEC	cold	t͡ʃew
2473	TECO_TECTITAN	cold	t͡ʃew
2474	MAM_NORTHERN	cold	t͡ʃew
2475	SIPAKAPENSE	cold	tew
2476	SACAPULTECO_SACAPULAS_CENTRO	cold	tew
2477	CENTRAL_QUICHE	cold	tew
2478	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	cold	tew
2479	TZUTUJIL_SAN_JUAN_LA_LAGUNA	cold	tew
2480	POQOMCHI_WESTERN	cold	kʼuʃik
2481	POCOMAM_EASTERN	cold	qʼatik
2482	USPANTEKO	cold	tew
2483	EASTERN_KEKCHI_CAHABON	cold	keh
2484	ZINACANTAN_TZOTZIL	cold	sik
2485	TZELTAL_BACHAJON	cold	sik
2486	CHOL_TUMBALA	cold	t͡səɲal
2487	CHONTAL_TABASCO	cold	sis
2488	CHORTI	cold	insis
2489	ITZAJ	cold	keʔel
2490	MOPAN	cold	sis
2491	MAYA_YUCATAN	cold	keʔel
2492	LACANDON	cold	sis
2493	HUASTEC	full	tʼut͡ʃat
2494	CHICOMUCELTEC	full	tʼutenik
2495	TOJOLABAL	full	bʼutʼ
2496	CHUJ	full	butxi
2497	MOCHO	full	noh
2498	JACALTEC	full	nohnax
2499	QANJOBAL_SANTA_EULALIA	full	noʃnaq
2500	ACATECO_SAN_MIGUEL_ACATAN	full	nonax
2501	IXIL_CHAJUL	full	nonaq
2502	AGUACATEC	full	nox
2503	TECO_TECTITAN	full	nonaq
2504	MAM_NORTHERN	full	noxn
2505	SIPAKAPENSE	full	nonaq
2506	SACAPULTECO_SACAPULAS_CENTRO	full	naxanaq
2507	CENTRAL_QUICHE	full	noxinaq
2508	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	full	noxnaq
2509	TZUTUJIL_SAN_JUAN_LA_LAGUNA	full	noxnaq
2510	POQOMCHI_WESTERN	full	nuxunaq
2511	POCOMAM_EASTERN	full	nuaxinaq
2512	USPANTEKO	full	nosalik
2513	EASTERN_KEKCHI_CAHABON	full	nuxinaq
2514	ZINACANTAN_TZOTZIL	full	noh
2515	TZELTAL_BACHAJON	full	butʼul
2516	CHOL_TUMBALA	full	butʼul
2517	CHONTAL_TABASCO	full	tulu
2518	CHORTI	full	butʼur
2519	ITZAJ	full	t͡ʃʼeʔeh
2520	MOPAN	full	tudʼaʔan
2521	MAYA_YUCATAN	full	t͡ʃup
2522	LACANDON	full	nah
2523	HUASTEC	new	it
2524	CHICOMUCELTEC	new	awel
2525	TOJOLABAL	new	axkʼat͡ʃ
2526	CHUJ	new	akʼ
2527	MOCHO	new	akʼ
2528	JACALTEC	new	akʼ
2529	QANJOBAL_SANTA_EULALIA	new	akʼ
2530	ACATECO_SAN_MIGUEL_ACATAN	new	akʼ
2531	IXIL_CHAJUL	new	akʼ
2532	AGUACATEC	new	akʼax
2533	TECO_TECTITAN	new	akʼax
2534	MAM_NORTHERN	new	akʼax
2535	SIPAKAPENSE	new	kʼakʼ
2536	SACAPULTECO_SACAPULAS_CENTRO	new	kʼaʔakʼ
2537	CENTRAL_QUICHE	new	kʼakʼ
2538	TZUTUJIL_SAN_JUAN_LA_LAGUNA	new	kʼakʼa
2539	POQOMCHI_WESTERN	new	akʼ
2540	POCOMAM_EASTERN	new	okʼ
2541	USPANTEKO	new	akʼ
2542	EASTERN_KEKCHI_CAHABON	new	akʼ
2543	ZINACANTAN_TZOTZIL	new	at͡ʃʼ
2544	TZELTAL_BACHAJON	new	at͡ʃʼ
2545	CHOL_TUMBALA	new	t͡sihib
2546	CHONTAL_TABASCO	new	t͡sihib
2547	CHORTI	new	tapop
2548	ITZAJ	new	kuʃul
2549	MOPAN	new	tumulben
2550	MAYA_YUCATAN	new	tumbʼen
2551	LACANDON	new	rikʼben
2552	HUASTEC	good	alwaʔ
2553	CHICOMUCELTEC	good	tahelatnik
2554	TOJOLABAL	good	lek
2555	CHUJ	good	wat͡ʃʼ
2556	JACALTEC	good	kʼul
2557	QANJOBAL_SANTA_EULALIA	good	wacʼ
2558	ACATECO_SAN_MIGUEL_ACATAN	good	wacʼ
2559	IXIL_CHAJUL	good	bʼan
2560	AGUACATEC	good	balax_eʔ
2561	TECO_TECTITAN	good	bʼan
2562	MAM_NORTHERN	good	ban_ke
2563	SIPAKAPENSE	good	ut͡s
2564	SACAPULTECO_SACAPULAS_CENTRO	good	ot͡s
2565	CENTRAL_QUICHE	good	ut͡s
2566	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	good	ut͡s
2567	TZUTUJIL_SAN_JUAN_LA_LAGUNA	good	ut͡s
2568	POQOMCHI_WESTERN	good	atobʼ
2569	POCOMAM_EASTERN	good	no_waxal
2570	USPANTEKO	good	t͡si
2571	EASTERN_KEKCHI_CAHABON	good	us
2572	ZINACANTAN_TZOTZIL	good	ut͡s
2573	TZELTAL_BACHAJON	good	lek
2574	CHOL_TUMBALA	good	ut͡s
2575	CHONTAL_TABASCO	good	ut͡s
2576	CHORTI	good	imbut͡sop
2577	ITZAJ	good	ki
2578	MOPAN	good	kiʔ
2579	MAYA_YUCATAN	good	ut͡s
2580	LACANDON	good	t͡ʃoj
2581	HUASTEC	round	kʷet͡ʃot͡ʃol
2582	TOJOLABAL	round	setan
2583	CHUJ	round	pilan
2584	MOCHO	round	set
2585	JACALTEC	round	pet
2586	QANJOBAL_SANTA_EULALIA	round	kʼolan
2587	ACATECO_SAN_MIGUEL_ACATAN	round	kʼolan
2588	IXIL_CHAJUL	round	uckin
2589	AGUACATEC	round	toloʃ
2590	TECO_TECTITAN	round	ʃtoloʔ
2591	MAM_NORTHERN	round	tulin_tix
2592	SIPAKAPENSE	round	bʼolbʼik
2593	SACAPULTECO_SACAPULAS_CENTRO	round	bʼalabʼek
2594	CENTRAL_QUICHE	round	kʼolokʼik
2595	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	round	kʼolkʼik
2596	TZUTUJIL_SAN_JUAN_LA_LAGUNA	round	kʼolkʼik
2597	POQOMCHI_WESTERN	round	tolotik
2598	POCOMAM_EASTERN	round	kʼolokʼi
2599	USPANTEKO	round	kʼolkʼik
2600	EASTERN_KEKCHI_CAHABON	round	tʼortʼoh
2601	TZELTAL_BACHAJON	round	nolol
2602	CHOL_TUMBALA	round	pet͡sel
2603	CHONTAL_TABASCO	round	wolo
2604	CHORTI	round	ɡororoh
2605	ITZAJ	round	wol
2606	MOPAN	round	kulul
2607	MAYA_YUCATAN	round	wolis
2608	LACANDON	round	rekan
2609	HUASTEC	dry	wajenek
2610	CHICOMUCELTEC	dry	wajnek
2611	TOJOLABAL	dry	takin
2612	CHUJ	dry	takin
2613	JACALTEC	dry	tax
2614	QANJOBAL_SANTA_EULALIA	dry	taqin
2615	ACATECO_SAN_MIGUEL_ACATAN	dry	taxin
2616	IXIL_CHAJUL	dry	t͡saqa
2617	AGUACATEC	dry	sqex
2618	TECO_TECTITAN	dry	kʼikʼox
2619	MAM_NORTHERN	dry	t͡sqix
2620	SIPAKAPENSE	dry	t͡ʃqix
2621	SACAPULTECO_SACAPULAS_CENTRO	dry	t͡ʃaqex
2622	CENTRAL_QUICHE	dry	t͡ʃəqix
2623	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	dry	t͡ʃaqix
2624	TZUTUJIL_SAN_JUAN_LA_LAGUNA	dry	t͡ʃaqix
2625	POQOMCHI_WESTERN	dry	t͡ʃiqix
2626	POCOMAM_EASTERN	dry	t͡ʃiqix
2627	USPANTEKO	dry	t͡ʃaqex
2628	EASTERN_KEKCHI_CAHABON	dry	t͡ʃaqih
2629	ZINACANTAN_TZOTZIL	dry	takin
2630	TZELTAL_BACHAJON	dry	takin
2631	CHOL_TUMBALA	dry	təkin
2632	CHONTAL_TABASCO	dry	tikin
2633	CHORTI	dry	takin
2634	ITZAJ	dry	tikin
2635	MOPAN	dry	tikin
2636	MAYA_YUCATAN	dry	tikin
2637	LACANDON	dry	tikin
2638	HUASTEC	name	bih
2639	CHICOMUCELTEC	name	tonakawih
2640	TOJOLABAL	name	bʼiʔil
2641	CHUJ	name	bi
2642	MOCHO	name	bih
2643	JACALTEC	name	bi
2644	QANJOBAL_SANTA_EULALIA	name	bʼi
2645	ACATECO_SAN_MIGUEL_ACATAN	name	bʼi
2646	IXIL_CHAJUL	name	bʼih
2647	AGUACATEC	name	biʔ
2648	TECO_TECTITAN	name	bʼi
2649	MAM_NORTHERN	name	tbi
2650	SIPAKAPENSE	name	bʼiʔ
2651	SACAPULTECO_SACAPULAS_CENTRO	name	bʼeʔ
2652	CENTRAL_QUICHE	name	bʼiʔ
2653	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	name	bʼiʔ
2654	TZUTUJIL_SAN_JUAN_LA_LAGUNA	name	bʼiʔ
2655	POQOMCHI_WESTERN	name	bʼinal
2656	POCOMAM_EASTERN	name	wʼih
2657	USPANTEKO	name	bʼix
2658	EASTERN_KEKCHI_CAHABON	name	kʼabʼaʔ
2659	ZINACANTAN_TZOTZIL	name	bil
2660	TZELTAL_BACHAJON	name	bihilil
2661	CHOL_TUMBALA	name	kʼabaʔ
2662	CHONTAL_TABASCO	name	kʼabaʔ
2663	CHORTI	name	ukʼaba
2664	ITZAJ	name	kʼabaʔ
2665	MOPAN	name	kʼabʼaʔ
2666	MAYA_YUCATAN	name	kʼabʼaʔ
2667	LACANDON	name	kʼabaʔ
2668	ClassicalNahuatl	I	neʔwaːtl
2669	TetelcingoNahuatl	I	naha
2670	NorthPueblaNahuatl	I	nehwatl
2671	MecayapanNahuat	I	neh
2672	PajapanNahuat	I	neha
2673	JalupaNahuat	I	nehe
2674	Pipil	I	na
2675	Pochutec	I	nen
2676	ProtoAztecan	I	naha
2677	ClassicalNahuatl	all	mochin
2678	TetelcingoNahuatl	all	nochiː
2679	NorthPueblaNahuatl	all	nochin
2680	MecayapanNahuat	all	nochi
2681	PajapanNahuat	all	nochi
2682	JalupaNahuat	all	muchi
2683	Pipil	all	muchi
2684	Pochutec	all	nochó
2685	ProtoAztecan	all	mochɨm
2686	ClassicalNahuatl	ashes	nextli
2687	TetelcingoNahuatl	ashes	tlakonextliː
2688	NorthPueblaNahuatl	ashes	tlekonextli
2689	MecayapanNahuat	ashes	kwaneːx
2690	PajapanNahuat	ashes	baneːx
2691	JalupaNahuat	ashes	kónexti
2692	Pipil	ashes	nexti
2693	Pochutec	ashes	noxt
2694	ProtoAztecan	ashes	nɨxtlɨ
2695	ClassicalNahuatl	bark	eːwatl
2696	TetelcingoNahuatl	bark	yewayutl
2697	NorthPueblaNahuatl	bark	yewayo
2698	MecayapanNahuat	bark	kwakahloːʔ
2699	PajapanNahuat	bark	bagahlo
2700	JalupaNahuat	bark	sulkoi
2701	Pipil	bark	eːwayu
2702	ProtoAztecan	bark	ɨwaːyoːtl
2703	ClassicalNahuatl	bite	keʔtzom
2704	TetelcingoNahuatl	bite	ketzoma
2705	NorthPueblaNahuatl	bite	tlankechiya
2706	MecayapanNahuat	bite	tankwa
2707	PajapanNahuat	bite	tamba
2708	Pipil	bite	tankwa
2709	ProtoAztecan	bite	kɨhtzoma
2710	ClassicalNahuatl	black	tliːltik
2711	TetelcingoNahuatl	black	tliltiːk
2712	NorthPueblaNahuatl	black	tliltik
2713	MecayapanNahuat	black	piːstiʔ
2714	PajapanNahuat	black	pistik
2715	JalupaNahuat	black	yayák
2716	Pipil	black	tiːltik_
2717	ProtoAztecan	black	tliːltɨk
2718	ClassicalNahuatl	blood	estli
2719	TetelcingoNahuatl	blood	yestliː
2720	NorthPueblaNahuatl	blood	yestli
2721	MecayapanNahuat	blood	esti
2722	PajapanNahuat	blood	esti
2723	JalupaNahuat	blood	esti
2724	Pipil	blood	esti
2725	Pochutec	blood	est
2726	ProtoAztecan	blood	ɨstlɨ
2727	ClassicalNahuatl	bone	omitl
2728	TetelcingoNahuatl	bone	miːmiːtetl
2729	NorthPueblaNahuatl	bone	ohmitl
2730	MecayapanNahuat	bone	omiʔ
2731	PajapanNahuat	bone	omit
2732	JalupaNahuat	bone	umit
2733	Pipil	bone	uːmit
2734	Pochutec	bone	ot
2735	ProtoAztecan	bone	oːmɨtl
2736	ClassicalNahuatl	burn	tlatiaː
2737	TetelcingoNahuatl	burn	tlatia
2738	NorthPueblaNahuatl	burn	tititza
2739	MecayapanNahuat	burn	tatiá
2740	PajapanNahuat	burn	tata
2741	JalupaNahuat	burn	tati
2742	Pipil	burn	tatia
2743	Pochutec	burn	tatí
2744	ProtoAztecan	burn	tlatɨha
2745	ClassicalNahuatl	claw	istetl
2746	TetelcingoNahuatl	claw	iste
2747	NorthPueblaNahuatl	claw	istn
2748	MecayapanNahuat	claw	isti
2749	PajapanNahuat	claw	isti
2750	JalupaNahuat	claw	isti
2751	Pipil	claw	istit
2752	Pochutec	claw	oxt
2753	ProtoAztecan	claw	ɨstɨ
2754	ClassicalNahuatl	cloud	mixtli
2755	TetelcingoNahuatl	cloud	mextliː
2756	NorthPueblaNahuatl	cloud	mextli
2757	MecayapanNahuat	cloud	mixti
2758	PajapanNahuat	cloud	miːxti
2759	Pipil	cloud	mixti
2760	Pochutec	cloud	pixt?
2761	ProtoAztecan	cloud	mixtlɨ
2762	ClassicalNahuatl	cold	iːtztik
2763	TetelcingoNahuatl	cold	itztiːk
2764	NorthPueblaNahuatl	cold	itztik
2765	MecayapanNahuat	cold	seseːʔ
2766	PajapanNahuat	cold	seseːk
2767	JalupaNahuat	cold	sesek
2768	Pipil	cold	sesek
2769	Pochutec	cold	piná
2770	ProtoAztecan	cold	sesek
2771	ClassicalNahuatl	come	witz
2772	TetelcingoNahuatl	come	ibitz
2773	NorthPueblaNahuatl	come	witz
2774	MecayapanNahuat	come	wiːʔ
2775	PajapanNahuat	come	wiːtz
2776	JalupaNahuat	come	ñotz
2777	Pipil	come	wiːtz
2778	Pochutec	come	witz
2779	ProtoAztecan	come	wiːtz_
2780	ClassicalNahuatl	die	mik
2781	TetelcingoNahuatl	die	miːkiː
2782	NorthPueblaNahuatl	die	miki
2783	MecayapanNahuat	die	miki
2784	PajapanNahuat	die	migi
2785	JalupaNahuat	die	miki
2786	Pipil	die	miki
2787	Pochutec	die	mok
2788	ProtoAztecan	die	mɨki
2789	ClassicalNahuatl	dog	chichi
2790	TetelcingoNahuatl	dog	chiːchiːtu
2791	NorthPueblaNahuatl	dog	chichi
2792	MecayapanNahuat	dog	peːlo_
2793	PajapanNahuat	dog	pelo_
2794	JalupaNahuat	dog	chuchu
2795	Pipil	dog	peːlu_
2796	Pochutec	dog	tachóm
2797	ClassicalNahuatl	drink	oniː_
2798	TetelcingoNahuatl	drink	oni
2799	NorthPueblaNahuatl	drink	oni
2800	MecayapanNahuat	drink	oniá
2801	PajapanNahuat	drink	oni
2802	JalupaNahuat	drink	xik
2803	Pipil	drink	uni
2804	Pochutec	drink	temí_
2805	ProtoAztecan	drink	ihi
2806	ClassicalNahuatl	dry	waːkki
2807	TetelcingoNahuatl	dry	wahkiː
2808	NorthPueblaNahuatl	dry	wahki
2809	MecayapanNahuat	dry	waːktoʔ
2810	PajapanNahuat	dry	waːktok
2811	JalupaNahuat	dry	waktuk
2812	Pipil	dry	waːktuk
2813	Pochutec	dry	wak
2814	ProtoAztecan	dry	waːk
2815	ClassicalNahuatl	ear	nakastli
2816	TetelcingoNahuatl	ear	nakas
2817	NorthPueblaNahuatl	ear	nakas
2818	MecayapanNahuat	ear	nakas
2819	PajapanNahuat	ear	nagas
2820	JalupaNahuat	ear	nakas
2821	Pipil	ear	nakas
2822	Pochutec	ear	nekést
2823	ProtoAztecan	ear	nakastlɨ
2824	ClassicalNahuatl	earth	tlaːlli
2825	TetelcingoNahuatl	earth	tlöliː
2826	NorthPueblaNahuatl	earth	tlali
2827	MecayapanNahuat	earth	taːhli
2828	PajapanNahuat	earth	taːhli
2829	JalupaNahuat	earth	tahli
2830	Pipil	earth	taːl
2831	Pochutec	earth	tal
2832	ProtoAztecan	earth	tlaːllɨ
2833	ClassicalNahuatl	eat	kwaː
2834	TetelcingoNahuatl	eat	kwa
2835	NorthPueblaNahuatl	eat	kwa
2836	MecayapanNahuat	eat	kwa
2837	PajapanNahuat	eat	baː
2838	JalupaNahuat	eat	bwaː
2839	Pipil	eat	kwa
2840	Pochutec	eat	kwa
2841	ProtoAztecan	eat	kwahaː
2842	ClassicalNahuatl	egg	toːtoltetl
2843	TetelcingoNahuatl	egg	tutoltetl
2844	NorthPueblaNahuatl	egg	totoltetl
2845	MecayapanNahuat	egg	teksis
2846	PajapanNahuat	egg	teksis
2847	JalupaNahuat	egg	piltzin
2848	Pipil	egg	teksisti
2849	Pochutec	egg	titót
2850	ClassicalNahuatl	eye	iːxteloloʔ
2851	TetelcingoNahuatl	eye	ixtelolo
2852	NorthPueblaNahuatl	eye	ixtelolo
2853	MecayapanNahuat	eye	iːx
2854	PajapanNahuat	eye	iːxtololo
2855	JalupaNahuat	eye	iːx
2856	Pipil	eye	iːx
2857	Pochutec	eye	ixtotolút
2858	ProtoAztecan	eye	iːx
2859	ClassicalNahuatl	grease	chiyaːwistli
2860	TetelcingoNahuatl	grease	manteka_
2861	NorthPueblaNahuatl	grease	chiaktli
2862	MecayapanNahuat	grease	tomahka_
2863	PajapanNahuat	grease	mantega_
2864	JalupaNahuat	grease	manteka_
2865	ClassicalNahuatl	feather	ihwitl
2866	TetelcingoNahuatl	feather	tohmitl_
2867	NorthPueblaNahuatl	feather	ihwitl
2868	MecayapanNahuat	feather	tzohmiʔ
2869	PajapanNahuat	feather	tzohmit
2870	JalupaNahuat	feather	iyuhwiyu
2871	Pipil	feather	uhmiyu
2872	ProtoAztecan	feather	ɨ?wɨ
2873	ClassicalNahuatl	fire	tletl
2874	TetelcingoNahuatl	fire	tletzintliː
2875	NorthPueblaNahuatl	fire	tletl
2876	MecayapanNahuat	fire	tiʔti
2877	PajapanNahuat	fire	tit
2878	JalupaNahuat	fire	tit
2879	Pipil	fire	tiːt
2880	Pochutec	fire	tet
2881	ProtoAztecan	fire	tlahitl
2882	ClassicalNahuatl	fish	michin
2883	TetelcingoNahuatl	fish	miːchiː
2884	NorthPueblaNahuatl	fish	michi
2885	MecayapanNahuat	fish	toːpoh
2886	PajapanNahuat	fish	toːpoh
2887	JalupaNahuat	fish	xeːneh
2888	Pipil	fish	michin
2889	Pochutec	fish	michóm
