ID	DOCULECT	CONCEPT	IPA
2709	SACAPULTECO_SACAPULAS_CENTRO	eat	waʔ
2710	CENTRAL_QUICHE	eat	wik
2711	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	eat	waʔ
2712	TZUTUJIL_SAN_JUAN_LA_LAGUNA	eat	waʔ
2713	POQOMCHI_WESTERN	eat	wiʔ
2714	POCOMAM_EASTERN	eat	wiʔ
2715	USPANTEKO	eat	win
2716	EASTERN_KEKCHI_CAHABON	eat	waʔ
2717	ZINACANTAN_TZOTZIL	eat	ot͡ʃan
2718	TZELTAL_BACHAJON	eat	weʔ
2719	CHOL_TUMBALA	eat	kʼuʃ
2720	CHONTAL_TABASCO	eat	kʼuʃeʔ
2721	CHORTI	eat	weʔ
2722	ITZAJ	eat	han
2723	MOPAN	eat	xan
2724	MAYA_YUCATAN	eat	hanal
2725	LACANDON	eat	hanən
2726	HUASTEC	bite	kʼatʼuwal
2727	TOJOLABAL	bite	kʼuʃu
2728	CHUJ	bite	t͡ʃiʔa
2729	JACALTEC	bite	t͡ʃit͡ʃiwa
2730	QANJOBAL_SANTA_EULALIA	bite	t͡ʃiʔ
2731	ACATECO_SAN_MIGUEL_ACATAN	bite	t͡ʃiʔ
2732	IXIL_CHAJUL	bite	t͡ʃiʔ
2733	AGUACATEC	bite	t͡ʃiʔon
2734	TECO_TECTITAN	bite	t͡sʼaʔ
2735	MAM_NORTHERN	bite	t͡ʃʼʲan
2736	SIPAKAPENSE	bite	tiʔ
2737	SACAPULTECO_SACAPULAS_CENTRO	bite	kajix
2738	CENTRAL_QUICHE	bite	tiʔ
2739	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	bite	purix
2740	TZUTUJIL_SAN_JUAN_LA_LAGUNA	bite	tiʔ
2741	POQOMCHI_WESTERN	bite	tiw
2742	POCOMAM_EASTERN	bite	hat͡ʃʼ
2743	USPANTEKO	bite	tiʔ
2744	EASTERN_KEKCHI_CAHABON	bite	tiw
2745	ZINACANTAN_TZOTZIL	bite	tiʔ
2746	TZELTAL_BACHAJON	bite	tiʔ
2747	CHOL_TUMBALA	bite	kʼuʃ
2748	CHONTAL_TABASCO	bite	kʼuʃeʔ
2749	CHORTI	bite	akʼuhʃop
2750	ITZAJ	bite	t͡ʃiʔik
2751	MOPAN	bite	t͡ʃiʔ
2752	MAYA_YUCATAN	bite	t͡ʃiʔah
2753	LACANDON	bite	kut͡ʃuh
2754	HUASTEC	see	t͡sutal
2755	TOJOLABAL	see	ila
2756	CHUJ	see	wilaʔ
2757	MOCHO	see	il
2758	JACALTEC	see	il
2759	QANJOBAL_SANTA_EULALIA	see	il
2760	ACATECO_SAN_MIGUEL_ACATAN	see	il
2761	IXIL_CHAJUL	see	il
2762	AGUACATEC	see	il
2763	TECO_TECTITAN	see	e
2764	MAM_NORTHERN	see	t͡ʃʼʲan
2765	SIPAKAPENSE	see	il
2766	SACAPULTECO_SACAPULAS_CENTRO	see	il
2767	CENTRAL_QUICHE	see	il
2768	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	see	t͡suʔ
2769	TZUTUJIL_SAN_JUAN_LA_LAGUNA	see	t͡suʔ
2770	POQOMCHI_WESTERN	see	ilow
2771	POCOMAM_EASTERN	see	ilaʔ
2772	EASTERN_KEKCHI_CAHABON	see	il
2773	ZINACANTAN_TZOTZIL	see	il
2774	TZELTAL_BACHAJON	see	il
2775	CHOL_TUMBALA	see	ila
2776	CHONTAL_TABASCO	see	t͡ʃənen
2777	CHORTI	see	wira
2778	ITZAJ	see	il
2779	MOPAN	see	il
2780	MAYA_YUCATAN	see	ilaʔal
2781	LACANDON	see	ir
2782	HUASTEC	hear	at͡sʼal
2783	TOJOLABAL	hear	abʼi
2784	CHUJ	hear	abi
2785	MOCHO	hear	abʼi
2786	JACALTEC	hear	wabe
2787	QANJOBAL_SANTA_EULALIA	hear	abʼeʃ
2788	ACATECO_SAN_MIGUEL_ACATAN	hear	abʼe
2789	IXIL_CHAJUL	hear	abʼi
2790	AGUACATEC	hear	wit
2791	TECO_TECTITAN	hear	t͡ʃaʔo
2792	MAM_NORTHERN	hear	olt
2793	SIPAKAPENSE	hear	taʔ
2794	SACAPULTECO_SACAPULAS_CENTRO	hear	t
2795	CENTRAL_QUICHE	hear	ta
2796	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	hear	kʼoʃax
2797	TZUTUJIL_SAN_JUAN_LA_LAGUNA	hear	kʼaʃax
2798	POQOMCHI_WESTERN	hear	bʼirax
2799	POCOMAM_EASTERN	hear	wʼarex
2800	USPANTEKO	hear	ta
2801	EASTERN_KEKCHI_CAHABON	hear	abʼih
2802	ZINACANTAN_TZOTZIL	hear	aʔi
2803	TZELTAL_BACHAJON	hear	aij
2804	CHOL_TUMBALA	hear	ubi
2805	CHONTAL_TABASCO	hear	ubin
2806	CHORTI	hear	ojpʼika
2807	ITZAJ	hear	ujbah
2808	MOPAN	hear	ub
2809	MAYA_YUCATAN	hear	uʔubʼah
2810	LACANDON	hear	uj
2811	HUASTEC	know	t͡soʔob
2812	TOJOLABAL	know	naʔa
2813	CHUJ	know	oxk
2814	MOCHO	know	it͡sʼa
2815	JACALTEC	know	wohtaxox
2816	QANJOBAL_SANTA_EULALIA	know	oʃtaq
2817	ACATECO_SAN_MIGUEL_ACATAN	know	otax
2818	IXIL_CHAJUL	know	ot͡saq
2819	AGUACATEC	know	t͡ʃum
2820	TECO_TECTITAN	know	t͡ʃaʔo
2821	MAM_NORTHERN	know	tbija
2822	SIPAKAPENSE	know	tamax
2823	SACAPULTECO_SACAPULAS_CENTRO	know	etaʔam
2824	CENTRAL_QUICHE	know	etam
2825	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	know	etaman
2826	TZUTUJIL_SAN_JUAN_LA_LAGUNA	know	otaqin
2827	POQOMCHI_WESTERN	know	nabʼex
2828	POCOMAM_EASTERN	know	wʼarem
2829	USPANTEKO	know	etam
2830	EASTERN_KEKCHI_CAHABON	know	naw
2831	ZINACANTAN_TZOTZIL	know	naʔ
2832	TZELTAL_BACHAJON	know	nab
2833	CHOL_TUMBALA	know	ubint
2834	CHONTAL_TABASCO	know	winatan
2835	CHORTI	know	nat
2836	ITZAJ	know	kʼaʔol
2837	MOPAN	know	el
2838	MAYA_YUCATAN	know	kʼahol
2839	LACANDON	know	kʼəhʔot
2840	HUASTEC	sleep	wajal
2841	TOJOLABAL	sleep	waji
2842	CHUJ	sleep	wajaŋ
2843	MOCHO	sleep	wat͡ʃ
2844	JACALTEC	sleep	waj
2845	QANJOBAL_SANTA_EULALIA	sleep	waj
2846	ACATECO_SAN_MIGUEL_ACATAN	sleep	wej
2847	IXIL_CHAJUL	sleep	wat
2848	AGUACATEC	sleep	witen
2849	TECO_TECTITAN	sleep	witan
2850	MAM_NORTHERN	sleep	tanʃa
2851	SIPAKAPENSE	sleep	wor
2852	SACAPULTECO_SACAPULAS_CENTRO	sleep	war
2853	CENTRAL_QUICHE	sleep	war
2854	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	sleep	war
2855	TZUTUJIL_SAN_JUAN_LA_LAGUNA	sleep	war
2856	POQOMCHI_WESTERN	sleep	wir
2857	POCOMAM_EASTERN	sleep	wir
2858	USPANTEKO	sleep	war
2859	EASTERN_KEKCHI_CAHABON	sleep	war
2860	ZINACANTAN_TZOTZIL	sleep	bat_t͡ʃʼulel
2861	TZELTAL_BACHAJON	sleep	waj
2862	CHOL_TUMBALA	sleep	wəj
2863	CHONTAL_TABASCO	sleep	wəje
2864	CHORTI	sleep	waj
2865	ITZAJ	sleep	wenel
2866	MOPAN	sleep	wəjn
2867	MAYA_YUCATAN	sleep	wenel
2868	LACANDON	sleep	wenan
2869	HUASTEC	die	t͡semel
2870	TOJOLABAL	die	cham
2871	CHUJ	die	t͡ʃami
2872	MOCHO	die	kam
2873	JACALTEC	die	kam
2874	QANJOBAL_SANTA_EULALIA	die	kam
2875	ACATECO_SAN_MIGUEL_ACATAN	die	kam
2876	IXIL_CHAJUL	die	kam
2877	AGUACATEC	die	kim
2878	TECO_TECTITAN	die	kam
2879	MAM_NORTHERN	die	kʲim
2880	SIPAKAPENSE	die	kom
2881	SACAPULTECO_SACAPULAS_CENTRO	die	kam
2882	CENTRAL_QUICHE	die	kəm
2883	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	die	kom
2884	TZUTUJIL_SAN_JUAN_LA_LAGUNA	die	kam
2885	POQOMCHI_WESTERN	die	kim
2886	POCOMAM_EASTERN	die	kim
2887	USPANTEKO	die	kam
2888	EASTERN_KEKCHI_CAHABON	die	kam
2889	ZINACANTAN_TZOTZIL	die	t͡ʃam
2890	TZELTAL_BACHAJON	die	t͡ʃam
2891	CHOL_TUMBALA	die	t͡ʃəm
2892	CHONTAL_TABASCO	die	u_t͡ʃəamo
2893	CHORTI	die	t͡ʃam
2894	ITZAJ	die	kimil
2895	MOPAN	die	kim
2896	MAYA_YUCATAN	die	kimil
2897	LACANDON	die	kan
2898	HUASTEC	kill	emθal
2899	TOJOLABAL	kill	mila
2900	CHUJ	kill	milaʔ
2901	MOCHO	kill	kamsa
2902	JACALTEC	kill	bit͡sa
2903	QANJOBAL_SANTA_EULALIA	kill	maqʼ_kamoq
2904	ACATECO_SAN_MIGUEL_ACATAN	kill	maʔ_kamox
2905	IXIL_CHAJUL	kill	jat͡sʼ
2906	AGUACATEC	kill	kimseʔ
2907	TECO_TECTITAN	kill	kansa
2908	MAM_NORTHERN	kill	tbʲon
2909	SIPAKAPENSE	kill	witax
2910	SACAPULTECO_SACAPULAS_CENTRO	kill	kamasax
2911	CENTRAL_QUICHE	kill	kamisa
2912	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	kill	komisax
2913	TZUTUJIL_SAN_JUAN_LA_LAGUNA	kill	kamsax
2914	POQOMCHI_WESTERN	kill	kansax
2915	POCOMAM_EASTERN	kill	kanasah
2916	USPANTEKO	kill	kamsax
2917	EASTERN_KEKCHI_CAHABON	kill	kamsih
2918	ZINACANTAN_TZOTZIL	kill	milvan
2919	TZELTAL_BACHAJON	kill	mil
2920	CHOL_TUMBALA	kill	his
2921	CHONTAL_TABASCO	kill	t͡səmsen
2922	CHORTI	kill	t͡ʃamse
2923	ITZAJ	kill	kinsah
2924	MOPAN	kill	kimes
2925	MAYA_YUCATAN	kill	kinsah
2926	LACANDON	kill	kins
2927	HUASTEC	swim	kowal
2928	TOJOLABAL	swim	noʃi
2929	CHUJ	swim	at͡ʃni
2930	JACALTEC	swim	in_maqnihan_haʔ
2931	QANJOBAL_SANTA_EULALIA	swim	maqʼ_aʔ
2932	ACATECO_SAN_MIGUEL_ACATAN	swim	maʔ_aʔ
2933	IXIL_CHAJUL	swim	nuʃ
2934	AGUACATEC	swim	xit͡ʃin
2935	TECO_TECTITAN	swim	it͡ʃin
2936	MAM_NORTHERN	swim	ʃnuʔine
2937	SIPAKAPENSE	swim	rwi_jaʔ
2938	SACAPULTECO_SACAPULAS_CENTRO	swim	itin
2939	CENTRAL_QUICHE	swim	muʃa
2940	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	swim	muʃin
2941	TZUTUJIL_SAN_JUAN_LA_LAGUNA	swim	mux
2942	POQOMCHI_WESTERN	swim	muʃun
2943	POCOMAM_EASTERN	swim	muʃin
2944	USPANTEKO	swim	atin
2945	EASTERN_KEKCHI_CAHABON	swim	numʃ
2946	ZINACANTAN_TZOTZIL	swim	nuʃih
2947	TZELTAL_BACHAJON	swim	nuʃ
2948	CHOL_TUMBALA	swim	ɲuʃih
2949	CHONTAL_TABASCO	swim	nuʃe
2950	CHORTI	swim	nuʃ
2951	ITZAJ	swim	ʃothaʔ
2952	MOPAN	swim	baʃəl_xaʔ
2953	MAYA_YUCATAN	swim	bʼabʼ
2954	HUASTEC	walk	belal
2955	TOJOLABAL	walk	bʼexji
2956	CHUJ	walk	bej
2957	MOCHO	walk	behi
2958	JACALTEC	walk	bel
2959	QANJOBAL_SANTA_EULALIA	walk	bʼej
2960	ACATECO_SAN_MIGUEL_ACATAN	walk	bʼej
2961	IXIL_CHAJUL	walk	ʃaon
2962	AGUACATEC	walk	ʃon
2963	TECO_TECTITAN	walk	bʼet
2964	MAM_NORTHERN	walk	bet
2965	SIPAKAPENSE	walk	bʼin
2966	SACAPULTECO_SACAPULAS_CENTRO	walk	bʼin
2967	CENTRAL_QUICHE	walk	bʼin
2968	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	walk	bʼin
2969	TZUTUJIL_SAN_JUAN_LA_LAGUNA	walk	bʼin
2970	POQOMCHI_WESTERN	walk	bʼeh
2971	POCOMAM_EASTERN	walk	wʼeh
2972	USPANTEKO	walk	bʼen
2973	EASTERN_KEKCHI_CAHABON	walk	bʼeh
2974	ZINACANTAN_TZOTZIL	walk	ʃanav
2975	TZELTAL_BACHAJON	walk	beh
2976	CHOL_TUMBALA	walk	ʃən
2977	CHONTAL_TABASCO	walk	ʃəmba
2978	CHORTI	walk	aʃanop
2979	ITZAJ	walk	man
2980	MOPAN	walk	ʃimbal
2981	MAYA_YUCATAN	walk	ʃimbʼal
2982	LACANDON	walk	ʃim
2983	HUASTEC	come	tal
2984	TOJOLABAL	come	xul
2985	CHUJ	come	xaw
2986	MOCHO	come	ul
2987	JACALTEC	come	ul
2988	QANJOBAL_SANTA_EULALIA	come	ul
2989	ACATECO_SAN_MIGUEL_ACATAN	come	hul
2990	IXIL_CHAJUL	come	ul
2991	AGUACATEC	come	kul
2992	TECO_TECTITAN	come	ul
2993	MAM_NORTHERN	come	ul
2994	SIPAKAPENSE	come	pet
2995	SACAPULTECO_SACAPULAS_CENTRO	come	pet
2996	CENTRAL_QUICHE	come	opan
2997	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	come	pe
2998	TZUTUJIL_SAN_JUAN_LA_LAGUNA	come	pet
2999	POQOMCHI_WESTERN	come	t͡ʃal
3000	POCOMAM_EASTERN	come	kʼuw
3001	USPANTEKO	come	pet
3002	EASTERN_KEKCHI_CAHABON	come	t͡ʃal
3003	ZINACANTAN_TZOTZIL	come	tal
3004	TZELTAL_BACHAJON	come	tal
3005	CHOL_TUMBALA	come	til
3006	CHONTAL_TABASCO	come	u_te
3007	CHORTI	come	jop
3008	ITZAJ	come	tal
3009	MOPAN	come	udʼ
3010	MAYA_YUCATAN	come	tal
3011	LACANDON	come	tar
3012	HUASTEC	lie	kʷat͡sat
3013	TOJOLABAL	lie	bʼaʔan
3014	CHUJ	lie	ekʼ_kotan
3015	JACALTEC	lie	hil
3016	QANJOBAL_SANTA_EULALIA	lie	telan
3017	ACATECO_SAN_MIGUEL_ACATAN	lie	telan
3018	IXIL_CHAJUL	lie	χoklel
3019	AGUACATEC	lie	koj
3020	TECO_TECTITAN	lie	ʃilk
3021	MAM_NORTHERN	lie	koʃl
3022	SIPAKAPENSE	lie	kot͡sʼlik
3023	SACAPULTECO_SACAPULAS_CENTRO	lie	kat͡sʼalek
3024	CENTRAL_QUICHE	lie	qʼoj
3025	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	lie	kot͡sʼol
3026	TZUTUJIL_SAN_JUAN_LA_LAGUNA	lie	kʼot͡soli
3027	POQOMCHI_WESTERN	lie	joklik
3028	POCOMAM_EASTERN	lie	jokil
3029	USPANTEKO	lie	t͡selik
3030	EASTERN_KEKCHI_CAHABON	lie	sotsoh
3031	ZINACANTAN_TZOTZIL	lie	put͡ʃʼetah
3032	TZELTAL_BACHAJON	lie	waj
3033	CHOL_TUMBALA	lie	t͡ʃʼaʔ
3034	CHONTAL_TABASCO	lie	t͡ʃʼaʔa
3035	CHORTI	lie	t͡ʃʼa
3036	ITZAJ	lie	tut͡sʼ
3037	MOPAN	lie	kojaʔan
3038	MAYA_YUCATAN	lie	t͡ʃiltal
3039	LACANDON	lie	ak
3040	HUASTEC	sit	ketel
3041	TOJOLABAL	sit	kulan
3042	CHUJ	sit	em_wokan
3043	MOCHO	sit	mot͡sʼ
3044	JACALTEC	sit	pis
3045	QANJOBAL_SANTA_EULALIA	sit	t͡ʃotan
3046	ACATECO_SAN_MIGUEL_ACATAN	sit	t͡ʃotan
3047	IXIL_CHAJUL	sit	ʃonlel
3048	AGUACATEC	sit	kʼol
3049	TECO_TECTITAN	sit	witʼlik
3050	MAM_NORTHERN	sit	qʼuql
3051	SIPAKAPENSE	sit	kʼuqlik
3052	SACAPULTECO_SACAPULAS_CENTRO	sit	kʼuqulek
3053	CENTRAL_QUICHE	sit	tʼuj
3054	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	sit	t͡sʼujul
3055	TZUTUJIL_SAN_JUAN_LA_LAGUNA	sit	tʼubuli
3056	POQOMCHI_WESTERN	sit	t͡sʼuqlik
3057	POCOMAM_EASTERN	sit	t͡ʃʼikli
3058	USPANTEKO	sit	kubʼulik
3059	EASTERN_KEKCHI_CAHABON	sit	woqʼʷoh
3060	ZINACANTAN_TZOTZIL	sit	t͡suni
3061	TZELTAL_BACHAJON	sit	huk
3062	CHOL_TUMBALA	sit	but͡ʃ
3063	CHONTAL_TABASCO	sit	t͡ʃumu
3064	CHORTI	sit	turu
3065	ITZAJ	sit	kul
3066	MOPAN	sit	tinaʔan
3067	MAYA_YUCATAN	sit	kutal
3068	LACANDON	sit	uk
3069	HUASTEC	stand	kubat
3070	TOJOLABAL	stand	tekʼan
3071	CHUJ	stand	kʼe_liŋan
3072	MOCHO	stand	waʔ
3073	JACALTEC	stand	liŋ
3074	QANJOBAL_SANTA_EULALIA	stand	lekan
3075	ACATECO_SAN_MIGUEL_ACATAN	stand	linan
3076	IXIL_CHAJUL	stand	caklel
3077	AGUACATEC	stand	t͡ʃik
3078	TECO_TECTITAN	stand	walk
3079	MAM_NORTHERN	stand	wal
3080	SIPAKAPENSE	stand	walik
3081	SACAPULTECO_SACAPULAS_CENTRO	stand	walek
3082	CENTRAL_QUICHE	stand	takʼ
3083	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	stand	paʔal
3084	TZUTUJIL_SAN_JUAN_LA_LAGUNA	stand	pali
3085	POQOMCHI_WESTERN	stand	palik
3086	POCOMAM_EASTERN	stand	pali
3087	USPANTEKO	stand	walik
3088	EASTERN_KEKCHI_CAHABON	stand	ʃakʃoh
3089	TZELTAL_BACHAJON	stand	tekʼ
3090	CHOL_TUMBALA	stand	waʔ
3091	CHONTAL_TABASCO	stand	waʔtə
3092	CHORTI	stand	war
3093	ITZAJ	stand	waʔ
3094	MOPAN	stand	waʔan
3095	MAYA_YUCATAN	stand	waʔal
3096	LACANDON	stand	t͡ʃənək
3097	HUASTEC	give	piθal
3098	TOJOLABAL	give	akʼuni
3099	CHUJ	give	akʼ
3100	MOCHO	give	aqʼ
3101	JACALTEC	give	aq
3102	QANJOBAL_SANTA_EULALIA	give	aqʼ
3103	ACATECO_SAN_MIGUEL_ACATAN	give	aʔ
3104	IXIL_CHAJUL	give	aqʼ
3105	AGUACATEC	give	sawaqʼeʔ_t͡sat͡s
3106	TECO_TECTITAN	give	sewa
3107	MAM_NORTHERN	give	qʼone
3108	SIPAKAPENSE	give	jaʔ
3109	SACAPULTECO_SACAPULAS_CENTRO	give	jaʔ
3110	CENTRAL_QUICHE	give	ja
3111	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	give	jaʔ
3112	TZUTUJIL_SAN_JUAN_LA_LAGUNA	give	jaʔ
3113	POQOMCHI_WESTERN	give	jew
3114	POCOMAM_EASTERN	give	jieʔ
3115	USPANTEKO	give	jaʔ
3116	EASTERN_KEKCHI_CAHABON	give	kʼeh
3117	ZINACANTAN_TZOTZIL	give	akʼ
3118	TZELTAL_BACHAJON	give	akʼ
3119	CHOL_TUMBALA	give	akʼ
3120	CHONTAL_TABASCO	give	əkʼeʔ
3121	CHORTI	give	ahkʼ
3122	ITZAJ	give	sij
3123	MOPAN	give	t͡sʼa
3124	MAYA_YUCATAN	give	t͡sʼa
3125	HUASTEC	say	ulal
3126	TOJOLABAL	say	ala
3127	CHUJ	say	t͡ʃi
3128	MOCHO	say	ut
3129	JACALTEC	say	al
3130	QANJOBAL_SANTA_EULALIA	say	al
3131	ACATECO_SAN_MIGUEL_ACATAN	say	al
3132	IXIL_CHAJUL	say	al
3133	AGUACATEC	say	al
3134	TECO_TECTITAN	say	qʼoma
3135	MAM_NORTHERN	say	tman
3136	SIPAKAPENSE	say	bʼix
3137	SACAPULTECO_SACAPULAS_CENTRO	say	bʼax
3138	CENTRAL_QUICHE	say	bʼi
3139	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	say	bʼix
3140	TZUTUJIL_SAN_JUAN_LA_LAGUNA	say	bʼix
3141	POQOMCHI_WESTERN	say	qʼor
3142	POCOMAM_EASTERN	say	qʼor
3143	EASTERN_KEKCHI_CAHABON	say	jeh
3144	ZINACANTAN_TZOTZIL	say	al
3145	TZELTAL_BACHAJON	say	hal
3146	CHOL_TUMBALA	say	al
3147	CHONTAL_TABASCO	say	əleʔ
3148	CHORTI	say	aʔr
3149	ITZAJ	say	al
3150	MOPAN	say	adʼ
3151	MAYA_YUCATAN	say	tʼan
3152	LACANDON	say	ar
3153	HUASTEC	sun	kʼit͡ʃa
3154	CHICOMUCELTEC	sun	kʼakʼal
3155	TOJOLABAL	sun	kʼakʼu
3156	CHUJ	sun	kʼu
3157	MOCHO	sun	t͡sʼek
3158	JACALTEC	sun	t͡sʼajik
3159	QANJOBAL_SANTA_EULALIA	sun	kʼu
3160	ACATECO_SAN_MIGUEL_ACATAN	sun	kʼu
3161	IXIL_CHAJUL	sun	qʼih
3162	AGUACATEC	sun	qʼex
3163	TECO_TECTITAN	sun	qʼix
3164	MAM_NORTHERN	sun	qʼix
3165	SIPAKAPENSE	sun	qʼix
3166	SACAPULTECO_SACAPULAS_CENTRO	sun	qʼix
3167	CENTRAL_QUICHE	sun	qʼix
3168	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	sun	qʼix
3169	TZUTUJIL_SAN_JUAN_LA_LAGUNA	sun	qʼix
3170	POQOMCHI_WESTERN	sun	qʼix
3171	POCOMAM_EASTERN	sun	qʼix
3172	USPANTEKO	sun	qʼix
3173	EASTERN_KEKCHI_CAHABON	sun	saqʼen
3174	ZINACANTAN_TZOTZIL	sun	kʼakʼal
3175	TZELTAL_BACHAJON	sun	kʼakʼal
3176	CHOL_TUMBALA	sun	t͡ʃuhutat
3177	CHONTAL_TABASCO	sun	kʼin
3178	CHORTI	sun	kʼin
3179	ITZAJ	sun	kʼin
3180	MOPAN	sun	kʼin
3181	MAYA_YUCATAN	sun	kʼin
3182	LACANDON	sun	kʼin
3183	HUASTEC	moon	it͡sʼ
3184	CHICOMUCELTEC	moon	it͡ʃʼ
3185	TOJOLABAL	moon	iʃaw
3186	CHUJ	moon	ux
3187	MOCHO	moon	ahw
3188	JACALTEC	moon	iʃ_ahaw
3189	QANJOBAL_SANTA_EULALIA	moon	ʃaxaw
3190	ACATECO_SAN_MIGUEL_ACATAN	moon	ʃʔaw
3191	IXIL_CHAJUL	moon	icʼ
3192	AGUACATEC	moon	ʃaw
3193	TECO_TECTITAN	moon	qʲaʔ
3194	MAM_NORTHERN	moon	ɧaw
3195	SIPAKAPENSE	moon	ikʼ
3196	SACAPULTECO_SACAPULAS_CENTRO	moon	qatet
3197	CENTRAL_QUICHE	moon	ikʼ
3198	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	moon	ikʼ
3199	TZUTUJIL_SAN_JUAN_LA_LAGUNA	moon	ikʼ
3200	POQOMCHI_WESTERN	moon	poh
3201	POCOMAM_EASTERN	moon	poh
3202	USPANTEKO	moon	ikʼ
3203	EASTERN_KEKCHI_CAHABON	moon	poh
3204	ZINACANTAN_TZOTZIL	moon	u
3205	CHOL_TUMBALA	moon	uw
3206	CHONTAL_TABASCO	moon	uh
3207	CHORTI	moon	uh
3208	ITZAJ	moon	uh
3209	MOPAN	moon	ux
3210	MAYA_YUCATAN	moon	uh
3211	HUASTEC	star	ot
3212	CHICOMUCELTEC	star	ot
3213	TOJOLABAL	star	kʼanal
3214	CHUJ	star	kʼanal
3215	JACALTEC	star	t͡ʃʼumel
3216	QANJOBAL_SANTA_EULALIA	star	wajkan
3217	ACATECO_SAN_MIGUEL_ACATAN	star	wejkan
3218	IXIL_CHAJUL	star	cʼumil
3219	AGUACATEC	star	t͡ʃʼuml
3220	TECO_TECTITAN	star	t͡sʼew
3221	MAM_NORTHERN	star	t͡ʃew
3222	SIPAKAPENSE	star	t͡ʃʼmil
3223	SACAPULTECO_SACAPULAS_CENTRO	star	t͡ʃʼimil
3224	CENTRAL_QUICHE	star	t͡ʃʼimil
3225	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	star	t͡ʃʼumil
3226	TZUTUJIL_SAN_JUAN_LA_LAGUNA	star	t͡ʃʼumil
3227	POQOMCHI_WESTERN	star	t͡ʃʼumil
3228	POCOMAM_EASTERN	star	t͡ʃʼimin
3229	USPANTEKO	star	t͡ʃʼumil
3230	EASTERN_KEKCHI_CAHABON	star	t͡ʃahim
3231	ZINACANTAN_TZOTZIL	star	kʼanal
3232	TZELTAL_BACHAJON	star	ekʼ
3233	CHOL_TUMBALA	star	ekʼ
3234	CHONTAL_TABASCO	star	iʃʼekʼ
3235	CHORTI	star	eʔk
3236	ITZAJ	star	ekʼ
3237	MOPAN	star	ʃilab
3238	MAYA_YUCATAN	star	ekʼ
3239	LACANDON	star	sab
3240	HUASTEC	water	haʔ
3241	CHICOMUCELTEC	water	haʔ
3242	TOJOLABAL	water	xaʔ
3243	CHUJ	water	aʔ
3244	MOCHO	water	haʔ
3245	JACALTEC	water	haʔ
3246	QANJOBAL_SANTA_EULALIA	water	aʔ
3247	ACATECO_SAN_MIGUEL_ACATAN	water	haʔ
3248	IXIL_CHAJUL	water	aʔ
3249	AGUACATEC	water	aʔ
3250	TECO_TECTITAN	water	aʔ
3251	MAM_NORTHERN	water	aʔ
3252	SIPAKAPENSE	water	jaʔ
3253	SACAPULTECO_SACAPULAS_CENTRO	water	jaʔ
3254	CENTRAL_QUICHE	water	xaʔ
3255	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	water	jaʔ
3256	TZUTUJIL_SAN_JUAN_LA_LAGUNA	water	xaʔ
3257	POQOMCHI_WESTERN	water	haʔ
3258	POCOMAM_EASTERN	water	haʔ
3259	USPANTEKO	water	xaʔ
3260	EASTERN_KEKCHI_CAHABON	water	haʔ
3261	ZINACANTAN_TZOTZIL	water	voʔ
3262	TZELTAL_BACHAJON	water	haʔ
3263	CHOL_TUMBALA	water	haʔ
3264	CHONTAL_TABASCO	water	haʔ
3265	CHORTI	water	haʔ
3266	ITZAJ	water	haʔ
3267	MOPAN	water	xaʔ
3268	MAYA_YUCATAN	water	haʔ
3269	LACANDON	water	haʔ
3270	HUASTEC	rain	ab
3271	CHICOMUCELTEC	rain	aw
3272	TOJOLABAL	rain	xaʔ
3273	CHUJ	rain	put͡ʃ_nab
3274	MOCHO	rain	ŋabʼal
3275	JACALTEC	rain	ŋap
3276	QANJOBAL_SANTA_EULALIA	rain	nabʼ
3277	ACATECO_SAN_MIGUEL_ACATAN	rain	nabʼ
3278	IXIL_CHAJUL	rain	xabʼal
3279	AGUACATEC	rain	abal
3280	TECO_TECTITAN	rain	xabʼ
3281	MAM_NORTHERN	rain	xbal
3282	SIPAKAPENSE	rain	xabʼ
3283	SACAPULTECO_SACAPULAS_CENTRO	rain	xabʼal
3284	CENTRAL_QUICHE	rain	xabʼ
